score	text
5	퀸에 망 맛집
4	분위기 좋아요
5	최애 빵집 클래식 퀸 아망 진짜 맛있어요
5	맛있는 빵집
4	빵들이 너무 달지 않고 맛나요
5	최고 퀸에 망
5	스콘이랑 빵 맛있어요 층까지 있어서 너무 좋고 특히 층에는 큰 테이블이 있어서 여럿이 가기 좋아요
5	좋아요
5	매장 넓어요
5	존 만
5	가로수길에서 제일 좋아하는 장소 빵도 음식도 맛있고 분위기도 캐주얼해서 부담 없어서 너무나 조의 당
5	커피도 맛있고 퀸에 망 너무 맛있어요 피칸파이도 아몬드 크루아상도 맛있어서 다음에 빵 먹으러 또 올 거 같아요 좌석도 많아서 여유롭고 퀵 컵 드립 커피도 추천해요 신사 카페 베이커리 카페
5	퀸에 망 맛있어요
4	너무 달달하고 크루아상 종류가 비싼 버터를 쓰는 느낌이에요 하지만 그만큼 가격도 비쌉니다 평균 원
3	커피는 별로입니다
5	빵도 종류가 많고 맛있어요
5	크루아상 먹고 싶은 땐 여기로 커피도 괜찮고 크루아상이 굉장히 바삭하고 맛있어요 시그니처 메뉴는 꼭 드셔보길
5	가격은 조금 있지만 맛있어요 크루아상도 바삭하고 오픈샌드위치는 먹기 힘들었지만 맛있었어요
2	퀸 야망과 아포가토는 맛있습니다 별점이 낮은 이유는 서비스 면에서입니다 마감 분 전부터 자리에 없는 직원들 마감이 됐다는 물 당황스러웠습니다
4	가격에 비해 커피 양이 너무너무 적어서 놀랬어요 맛도 있고 분위기도 좋은데 음료 가격이 싼 것도 아닌데 양이 많이 아쉽네요
4	커피도 맛있고 디저트류가 상당히 맛있어요 층 테라스는 오픈되어있어서 날 좋을 때 오니 분위기도 좋네요
4	모던하고 넓고 세련된 공간 맛있는 빵 친절한 직원들
3	노무 맛있어요
4	맛있어요
4	좋아요
5	스콘류는 별로인데 버터가 많이 들어가는 페이스트리 라인의 빵은 예술이에요 버터의 풍미가 가득한 바삭하고 달고 맛있는 퀸에 망 추천할게요
5	빵 맛있었어요 음료는 디카페인은 정말 별로인데 밀크티가 괜찮더라고요
4	케이크 말고 페이스트리같이 생긴 게 정말 정말 맛있어요 겉은 바삭 안은 촉촉합니다
4	가로수길 카페 맛있어요
4	맛있다고 유명한 가게 맛이 없지는 않고 가로수 길이니까 뭐
3	퀸 야망이 유명하다고 해서 퀸에 망 모카로 선택 맛은 보통이었어요 가격에 비해 커피의 맛과 양이 좀 아쉬웠어요
4	빵이랑 커피가 맛있는데 가격이 비싼 게 아쉽네요
5	퀸에 망 정말 맛있어요
3	압구정 가격 비쌈 매장 내의 콘텐츠가 부족
5	좋아요
5	맛있는데 비쌈
5	퀸 야망은 필수로 먹어야 하는 곳 올 때마다 맛있어서 감탄하고 갑니다 따뜻할 때 먹으면 더 맛있어요
5	진짜 퀸에 망
0	이거는 비싸면 분명 맛있어야 하는데 케이크 두 조각에 치킨 가격인데 맛없는 것은 어찌해야 하 됴
4	디카페인 아메리카노도 있어서 좋아요
5	예쁘고 맛나요
5	일하시는 분들도 친절하고 제주말차 라테 꼭 제주도에서 먹는 맛입니다 좋아요 자주 방문할 거예요
5	도 레 도 레가 아니라 개인 카페 같아서 좋았어요
2	장소는 넓어서 좋은데 음악이 너무 시끄러워서 옆 사람과 큰소리로 대화해야 해요 모든 사람이 큰소리로 대화하니까 사람이 많지 않아도 전반적으로 매우 시끄러워요
4	예쁘네
5	분위기 좋아요
4	인테리어가 바뀌었네요 자리가 편하진 않아요 케이크는 다른 도 레 도 레 라 비슷
5	도 레 도래 맛나
5	맛있어요 비싸지만
4	라테가 맛있네요
5	진짜 존맛탱 케이크 별로 안 좋아하는데 여긴 막 먹게 되네요
1	불친절
5	졸마
4	좋아요
5	도 레 도 레 신사점
5	좋아요
3	케이크로 맛
5	도 레 도 레 가로수길점
5	역시 케이크는 도 레 도 레
5	이쁜 케이크가 너무 많아요
5	잘 샀어요 이쁜 요
5	좋아요
5	좋아요
5	케이크도 커피도 맛있었습니다
4	케이크가 맛있어요
4	케이크 한 조각이 두세 명이 먹어도 될 정도로 크고 리뉴얼되고 더 깔끔해진 것 같아요
4	케이크가 귀엽다 맛은 그냥 그럭저럭 비주얼 때문에 가는 것이 강하다 음료는 복숭아 에이드 강추
3	케이크는 정말 맛있는데 한 조각에 만 원 정도 하니 너무 비싼 거 같아요
4	공간 넓고 케이크 맛있어요
4	리모델링해서 인테리어가 정말 예뻐요 새로운 케이크들도 많이 생겼어요
5	가로수길 가서 무지개 케이크 오랜만에 먹으니 맛나요
4	직원분 친절하시고 빨미까레 짱맛있어요 더티 초코도 괜찮아요 초콜릿 있는 부분은 달고 없는 부분은 별로 안 달아요 맛있어요 카눌레도 괜찮았고 커피는 라테는 없고 플랫 화이트랑 그린 티 더블 시켰는데 다음에는 바닐라 더블이랑 다른 커피 시켜보려고요 재방문의 사 있어요 화장실은 남녀 공동 개고 줄 서서 기다리더라고요 그 부분은 좀 아쉬워요
4	다른 아우어 매장보다 작은 편이지만 좋아요
5	깔끔하고 친구랑 이야기하기 좋았어요
4	커피
5	비싸지만 맛있어요
0	여기 동그란 의자 아래쪽에 못이 튀어나와서 같이 온 동행 손이 다쳤네요 확인해보니 의자들 중 요렇게 못이 튀어나온 거 몇 개 있어요 의자 앉으실 때 엉덩이 뒤쪽 아래 잡지 마시고 조심하세요 알바분들은 별로 반응을 하지 않으시네요
4	쏘쏘요
4	두 번째 방문 빨미까레 맛집 빨미까레는 항상 맛있음 맛이 없을 수가 없지 플랫 화이트도 괜찮았음 지난번엔 바닐라 더블을 마셨는데 플랫 화이트가 더 취향 근데 사전에 커피 맛 집으로 극찬을 받아서 방문했는데 그 정도는 아닌 듯 여하튼 빨미까레 추천
4	맛있어요
4	빵이 별로 없네요
5	아우어 커피 처음 와봤는데 넓고 한적하고 배경음악이 따로 없어서 괜찮았어요 그린 티 더블 진짜 맛있어요
4	더티 초코 맛있어요
5	맛있는 커피와 빵
2	사람 많이
3	아늑해요 화장실이 한 칸밖에 없고 좁아서 조금 아쉽네요
4	맛있어요 호롤로로롤
5	아우어 커피 너무 맛있어요
4	음료 맛있어요
5	아우어에 어 최애 커피
4	더티 초코가 빨리 떨어져서 아쉬웠어요
3	강남역이라 그런지 사람은 많은데 공간이 소리가 울리는 구조라 귀 터져 벌이는 줄 더티 초코도 습도가 높은 날에 그냥 꺼내놔서 그런지 다른 점에서 먹었던 것보다 눅눅 서비스도 툭툭
5	빨미까레
4	빨미까레 맛있어요
3	디저트는 업음
4	아우어 베이커리에서 빵 떼오는 듯 메뉴가 동일 장점 아메리카노가 맛있음 빵도 맛있음 밀크티 내 기준 밍밍 친구들은 괜찮다고 함 난 찐한 밀크티 선호함 단점 인기가 많아서 너무 시장통 화장실 한 칸 휴대폰 충전 서비스 안됨 콘센트 있음
5	더티 초코 너무 맛있어요
4	생각보다 매장이 넓지는 않지만 베이커리는 맛있어요
4	여기는 베이커리 아니고 커피 매장 커피굳
5	커피 맛있어요
5	카피 맛 집
1	시끄럽고 빵이 차가워서 맛이 없어요
4	꿀맛 예정
5	좋아요
3	다 좋은데 커피 원두 고르는 게 있으면 좋겠어요 산미를 안 좋아하는데 산미 아메리카노였어서 그게 조금 아쉽습니다
5	커피 맛있어요 특히 아인슈패너 추천
4	빵도 종류가 많고 음료도 맛있다
5	배달시켰는데 배달로 아우어 커피에 직접 가지 않고 집에서 편하게 먹을 수 있는 거 너무 좋아요 커피랑 빨미까레 맛은 말할 것도 없고요
4	배달시켰는데 빠르고 좋았어요 빨미까레는 역시나 맛있고 콜드브루도 병도 이므구요
2	커피 외 음료가 별로 업어요
5	강남점은 처음인데 조용하고 너무 좋아요
5	더티 초코가 맛있는 카페
5	분위기 좋고 맛있어요
4	더티 초코 먹기는 불편한데 맛있어요 커피는 더 클 바닐라는 너무 달아서 좀 그랬고 아메리카노는 맛있었음
5	넘지 아용 친절하고 맛 굿굿
4	시끄러워도 커피 맛있고 베이커리도 굿하지만 아아는 제 입맛에 안 맞음
5	빨미까레 추천
4	티가 정말 맛있네요 다른 지점보다 빵이 많지 않아 조금 아쉬웠어요
4	더티 초코 맛있어요
3	맛있어요 매장 분위기는 별로예요
3	더티 초코가 조금 눅눅했어요 자리는 생각보단 넓어요
5	좋았어요
4	커피가 산미가 있어 맛있지만 매장 크기가 작아요
5	또 앙버터 케이크 인기 많은 덴 이유가 있어
3	사람이 너무 많고 더티 초코가 유명하지만 사실 별로 맛이 없어요 커피의 산미가 강한 편입니다
5	따뜻한 루이보스가 마음에 드는 곳
4	코로나 때문인지 조용하고 좋아요
5	맛있는 빵 가게 있다고 가봤는데 카페이었어요 빵 종류는 많지 않았지만 카페는 좋았어요
4	좋아요 커피는 쏘 쏘
5	너무 맛있음 바닐라 라테 좋아하면 먹어볼만함 괜히 유명한 게 아님
5	산미 가득한 아이스 아메리카노 맛있었어요 주말 아니고 평일 점심에 갔는데도 사람 많았어요
4	카눌레 맛있음 근데 홍차까눌레 맨날 없어
4	쏘 쏘
5	더티 초코 맛있어요
5	맛있었어요
4	커피 양이 너무 적긴 한데 빵이 맛나요
5	빨미까레 더티 초코 철없이 입에 다 묻혀가면서 먹는 재미가 있어서 좋아요
4	더티 초코 굿 바닐라 더블이랑 그린 티 더블 너무 맛있어요 다음엔 밀크티 꼭 먹어볼 거예요
5	카눌레 맛있어요 밀크티 맛있어요 치즈 베리 크럼블 맛있어요 그런데 이거 먹고 밀크티 먹으면 이상해요 치즈 베리 크럼블은 커피랑 드세요
1	비싸기도 하고 커피를 종이컵에 종이컵 양만큼 주네요
5	사람이 많긴 한데 맛있어서 좋아요
4	로열 밀크티랑 빨미까레 짱맛있어요 다만 사람이 많아서 너무 시장통 같고 안쪽은 불이 어두워서 약간 침침해요 그래도 맛있기 때문에 강추
5	가로수길보다 베이커리류가 훨 신 적다는 거 알고 가시고요 그래도 친절한 직원분 덕에 기분 좋게 마시고 가요
4	너무 테이블이 다닥다닥 붙어있어서 불편하지만 디저트류 맛있고 커피도 향이 좋은 정말 맛있는 커피예요 음식에 집중하신다면 추천 오래 있고 싶은 카페를 찾는다면 비추천입니다 직원분들은 정말 친절하셔서 좋았어요
3	무난 무난한 카페
4	커피 맛있고 디저트도 좋아요 사람 너무 많아요 시끌시끌
5	앙버터 맛있어요
5	더티 초코 맛있다
5	베이커리가 맛있어서 강남 갈 때마다 들리는데 종류가 많지 않아서 좀 아쉬워요
2	시 남자 알바 친절도 그냥 그럼
5	베이커리 너무 맛있음
5	맛있어요
5	굿굿
5	역시 아우어 신맛 나는 커피 좋아하는 분들에게 강추
5	맛있고 의자가 편안해요
4	커피 괜찮아요
4	빵 종류 많아지면 더 좋아요
5	늦게 가면 품절될 때가 많지만 그만큼 맛있어요
5	맛있는데 좀 시끄러워요
5	카눌레 겉바속촉
3	인테리어 예쁘고 음료도 맛있긴 했는데 전체적으로 번잡스러운 분위기였어요 매장 내 사람들 소리가 유독 크게 들리는 그런 카페였어요 한 번 정도 가볼 만한 곳인 것 같습니다
3	직원도 친절하고 누텔라바나나크로와상 너무 맛있었어요
5	더티 초코 때문에 자주 가는데 밀크티도 맛있고 카눌레도 최고
3	카페 공간이 크지는 않았지만 자리 있어서 좋았고 아늑해요 화장실에 디퓨저도 있고 향 좋아요
4	초코 묻은 파이 가 맛있어요
5	빵이 아주아주 맛있습니다
5	아인슈페너 강추
4	여기 괜찮네 커피보다는 빵이 맛있는 곳
4	생각보다 맛있어서 깜짝 놀랐어요 컵도 작아서 양이 적을까 걱정했는데 얼음이 적어서 양도 많아요 왜 맛 집으로 유명해졌는지 알 거 같아요
2	빈 테이블을 제때 정리해주지 않으시는 거 같았어요
4	이쁘고 맛있는데 덥다
4	아우어 베이커리보다는 접근성이 좋은 거 같아요 빵도 충분히 있고 자리도 꽤 있는 편임 만족스러워요
5	맛있는데 양이 적어요
5	좋아요
5	커피 너무 부드럽고 맛있어요
5	친절해요
5	커피 맛 좋음
4	커피와 빵이 맛있어요
4	시그니처 커피들 너무 맛있고 분위기도 좋은데 좀 시끄러워요
5	코코 프리도 맛있어요 코코넛이 생각보다 엄청 진하지 않아서 저한텐 괜찮았어요 달달한 거 당길 때 추천
4	아인슈페너가 맛있는 곳
4	아인슈페너
2	기대를 좀 해서 그런지 생각보다는 별로였어요 라테 아인슈페너 일하는 분들은 다 친절했어요
4	시그니처 중 아이스가 더 맛있었고 좀 소란스럽요
4	약간 시끄러운데 커피는 맛있어요
4	가로수길 핫 플
4	맛있음
3	커피 맛은 좋은 제 여름이라 창문이랑 문을 다 개방해서 벌레들이 날아다녔
4	아인슈페너는 살짝 상큼한 맛이 나고 코코 프레 도는 섞긴 전에 쓰고 섞고 나면 느끼 일단 천장이 낮아 굉장히 시끄러움 직원분들은 정말 친절하심
4	세상에 정말 뭔 사람이 어딜 가도 이렇게 많은지 그 와중에 친절한 직원분들은 진정한 프로
4	친절한 직원들과 맛있는 아인슈페너
5	넘나 맛난 커피에요 콜드브루 병도 이뻐요
5	커피도 맛있고 분위기도 깔끔하고 좋았어요
4	그냥 평범했습니다
5	제 최애 카페 테일러 커피 어느 지점을 가도 늘 좋은 시간만 보내고 와요
5	테일러 커피 너무 좋아요 커피도 맛있고 케이크도 맛있어요 초코 브릭 파이 추천해드려요
5	시그니처 커피 맛있어요
5	분위기 커피 맛 모두 굿
5	테이크 아웃하면 아메리카노 원 개이득
5	강남에 테일러 커피 와서 좋아요 테일러 커피 테일러 커 이 신사
5	블룸 지 맛있어요
5	커피가 맛있으니까 시럽 쓰는데도 맛있어요
5	커피를 즐기는 편이 아닌데도 맛있게 먹었어요
5	아르바이트생 보러 갑니다 크크 물론 커피도 맛있다고요
3	직원들 친절함 분위기 좋음 재즈가 나오는데 유명한 곳이라 사람이 많아 조금 시끄러운 편 아인슈페너 크림에서 바나나 향 같은 게 확 나서 호불호 갈릴 듯 일단 나는 불호 커피랑 크림 궁합 자체는 나쁘지 않았는데 크림이랑 섞였을 때 약간 밍밍한 느낌이 들어서 진한 커피 좋아하는 나로서는 역시나 불호 산미가 있고 탄 맛이 살짝 느껴졌는데 기분 좋은 탄 맛은 아니었다 천원 할인받게 테이크아웃할걸
3	자주 가는데 영수증을 안 주셔서 첫 리뷰 남깁니다 평일에 계신 분들은 정말 친절하고 알코올 스프레이로 테이블 의자 정리까지 깔끔해서 좋았는데요 주말 마감 때 계신 분은 그리 친절하지도 않으시고 자리 정리도 안 하시더라고요 퍼플레인을 아메리카노로 주문했는데 핸드드립이 더 괜찮네요
5	블룸 지
5	맛 좋은 원두로 만든 블룸 지
5	친절합니다
5	아인슈페너 맛집
4	커피 맛 집이네요
5	커피 맛있어요
5	아인슈페너 따뜻한 거 꼭 드세요
4	분위기 하나는 끝내주네요
4	아인슈페너 맛있어요 평일 낮에도 웨이팅 좀 있네요
5	커피는 맛있는데 시끄럽긴 함
5	크림 모카 맛나요
5	존맛탱 커피 크리 모카 맛나여
4	회사 근처라 자주 오는데 커피도 맛있고 친절해서 좋아요 점심시간엔 좀 시끄럽긴 합니다
5	늘 사 먹는 곳 맛나요
5	크림 모카 너무 맛있어요
4	골든 캐러멜 맛있어요
5	자주 오는 커피 맛집
5	커피 맛이 계속 기억에 남기는 처음입니다
5	친절하고 맛있었어요
4	테일러 커피짱
4	테이크아웃 할인 원 굿
5	크림 커피 최고예요
5	음료도 맛있고 분위기도 좋고 역시 테일러
4	양은 적지만 부드럽다 매장 인테리어가 특이함
4	역시 맛있는 커피
5	건강하고 맛있는 맛
4	다이어트하느라 저녁이 걱정이었는데 건강하고 맛있게 잘 먹었어요
4	맛있고 배부른 샐러드 만족
5	치킨이 부드럽고 맛있어요 아보카도 샐러드도 배불러요
4	땡큐
5	좋아요
2	구성비는 그다지 치킨 스테이크는 생각보다 너무 평범 리소토는 맛있었어요
0	돈 주고 감정 쓰레기통 되시려면 가세요 디톡스를 디가 아니라 티라고 무안을 그렇게 주시더라고요 클렌저 주스를 먹고 싶어서 어떤 건지 물어본 건데 너무 죄송합니다 친절은 바라지도 않습니다 주문하는 동안 화가 가득하시길래 그 짧은 시간에 제가 뭘 잘못했나 한참 생각했습니다 음식에 침 뱉을까 봐 말도 못 하고 대충 먹고 나왔습니다 식사 전부터 기분이 너무 상해서 기념일이라 근처 왔다가 온 건데 최악의 식사였습니다 남편한테 물어보니 발레 위치 물어봤을 때도 그냥 저기라고만 대답 저기가 어디죠 앞에 가면이라고 했다네요 테이크아웃 잔 부탁드렸는데 아무런 대답 없이 툭 던지셨고 고용주 분과 직원분들이 갈등이 있다면 제 자에게 화풀이는 하지 말아 주세요 사람에게 준 상처는 그대로 돌아가더라고요 어떤 방식으로라도 요
4	가격이 좀 나가는 편이지만 맛있었어요
4	건강한 맛임 양도 적당하고 맛있고 다 좋은데 테이블 의자가 너무너무 불편스
3	맛 보통 친절함 하지만 비싸고 테이블 의자 너무 불편
5	너무 예뻥 학동사거리
3	제가 먹은 날에는 비린내가 너무 심했어요
5	슈퍼푸드 맛집
2	맛있어서 자주 가고 싶다가도 불친절한 느낌 때문에 잘 안 가게 되는데 조금만 웃으면서 친절하게 대해주시면 좋을 것 같아요
3	가격이 좀 있지만 좋아요
4	맛있어요 아보카도 샐러드드레싱이 살짝 느끼하긴 했지만 발사믹 같은 상큼한 거로 바꿔주시면 더 좋았을 거 같아요
4	개 맛있어요 진짜 쿠스쿠스 치킨 스테이크랑 아보카도느샐러드 드세요 강추 또 가고 싶은 맛집 심지어 영양만점 가격은 나가는데 제 몸의 건강을 위해서라면 이 정도는 합리적 근데 점 주려다 조리시간이 너무 오래 걸려서 별 하나 뺏어요
4	좋아요 맛있어용헤헤헿헤
4	구성비는 조금 떨어지지만 샐러드는 맛있음 치킨 바스켓 이건 제 취향은 아니었어요
3	브런치 맛집
3	건강식을 좋아하면 추천 그렇지 않다면 비추천
1	너무 비싸네요
5	샐러드 예의 인자
5	디톡스 먹으면서 하세요
5	너무 맛있어요 슈퍼푸드
4	두 번째 방문이에요 샐러드는 정말 맛있어요 그런데 아쉽게도 불친절합니다
3	가격이 좀 비싼 듯 한 끼 식사로는 좀 아쉬워요
4	강남스럽게 가격은 비싸지만 귀리 리소토 너무 맛있어서 생각이 납니다
5	비싸지만 힐링 된 곳
2	맛있는데 음료 비싸요
5	너무 아기자기한 카페
5	카페가 이뻐욥 커피도 맛있구영
5	홈메이드 쿠키 감성 너무 맛있습니다 컵도 감성이 넘치네요
4	분위기 좋고 그림 그리는 공간 있어서 더 좋았습니다 저는 아메리카노가 맛있었고 아포가토는 생각보다 에스프레소가 진했던 것 같아요 전반적으로 좋았습니다
5	분위기도 좋고 무엇보다 쿠키가 전반적으로 맛있어요
5	너무 예쁘고 맛있어요 촉촉 퀘
2	밀크티가 밀크 맛만 났어요 조용하고 분위기는 좋아요
5	장맛 여기 쿠키는 역삼 오시는 분들 무조건 모셔오는 곳이에요 행복해지는 맛이에요 선물로 완전 강추
5	분위기 완전 굿
5	폭신한 쿠키라 커피랑 먹어도 맛나는 거 같아요 친한 언니네 놀러 가는 길에 수다 떨면서 먹을라고 소박하게 구매했네요
4	어수선한데 맛있고 괜찮아요
5	분위기도 너무 좋고 쿠키 진짜 너무 맛있습니다
5	맛있는 쿠키 달달한 음료 좋은 공간
5	회사 동료들과 점심시간에 들렀어요 쿠키가 맛있는 집인데 오늘은 커피도 너무 맛있네요
5	역삼 카페 배달로 가끔 시켜 먹었는데 카페도 조용하고 좋습니다
4	분위기 좋고 깔끔해요
5	늘 선물 사러 옵니다
4	쿠키 맛 괜찮아요 매장이 이뻐요
5	포장도 이쁘고 쿠키도 맛있어요
3	맛나지만 미국만큼 크진 않음 미국식이라고 팔기엔
5	역시 맛있어요
5	여유로운 공간과 맛 좋은 커피 그리고 쿠키까지 힐링하기에 좋습니다
4	밸런타인데이 때 쿠키 샀어요 맛도 있고 카페도 이뻐요 직원분들도 다 친절하십니다
5	명불허전
4	본점만 가다가 와봤는데 분위기도 좋고 괜찮아요
5	쿠키는 크리 에이스이죠 너무 맛있어요
5	쿠키가 촉촉하고 맛있어요 선물용으로 구입하러 자주 이용해요 에이드나 생과일주스 같은 음료 종류가 좀 늘었으면 좋겠어요 커피는 맛있는데 다른 메뉴는 제 입엔 별로더라고요
5	쿠키가 맛있는 인 스타 감성의 예쁜 핑크 카페 초코칩 쿠키 강추
5	쿠키는 진짜 매일 먹어도 맛있어요 역삼역에서 가깝고 제일 괜찮은 카페 조용하고 넓어서 최고
3	좋아요
4	쿠키 앤 커피
5	직원분들이 친절하시고 유기농 쿠키가 정말 맛있어요 선물하기에도 너무 좋습니다
5	진동벨이 아니라 조화 번호표가 카페 분위기와 어울려요 음료도 맛있고 쿠키도 꿀맛요
4	정말 맛있어요
4	쾌적
5	예쁘고 맛도 좋아요 카페에 그림이나 레고 등 놀 거리도 많습니다
3	간단하게 영화 한 편 보려고 아이패드 들고 왔는데 와이파이가 안되어 데이터 펑펑 쓰고 갑니다 순우유쉐이크 원인데 너무 맛이 없었어요 테이블도 이상하고 시끄러워서 친구랑 얘기하기도 힘들었네요
4	크로플 맛있어요
5	강남에 외출할 때마다 들리는 카페 번째 방문인데 직원분들 너무 친절하고 빵 종류도 더 많아져서 좋네요 포토 존도 진짜 많고 화장실도 깨끗하고 매장관리가 철저한 거 같으셔서 좋아요 다음에 또 방문해서 다른 메뉴도 먹어보고 싶네요
2	맛은 그냥저냥인데 카페 내부는 너무나 예뻐요
1	매장이 너무 시끄럽고 담배 냄새나고 테이블과 바닥이 더러워요 원래 안 이랬는데
5	말차스콘 초코 숲 맛있어요
4	사람이 너무 많지만 분위기는 괜찮아요
5	진짜 맛있고 친절하고 예뻐요
4	분위기는 나름 좋았어요
5	바스크 치즈케이크랑 휘나 이 시에 너무너무 맛있어요
1	생각보다 너무 별로였음 빈티지로 찾고 갔는데 상호 바뀌어있고 빵 라인업도 다 바뀌었는지 먹고 싶은 빵 없고 케이크 시켰는데 수제 쨈은 맛있었지만 크림 정말 안 어울렸고 기대 너무 이하
5	분위기고 좋고 음료도 맛이 좋아요
5	카페는 예쁘고 좋아요
4	분위기가 다했다
5	카페가 이쁘고 마싰어요
5	커피 맛있고 베이커리는 더더 맛나요
5	역시 유명한 이유가 있네요
5	카페 이쁘고 빵도 맛있음
3	초코 나무숲 앙버터 아이스 아메리카노 세 잔 주문했어요 매장이 넓고 쾌적해요 여자들끼리 와서 사진 찍기 딱 좋은 곳이랄까요 아메리카노는 적당히 씁쓸하게 맛있었어요 그렇지만 여기 빵집 맛 집은 아닌 걸로 초코 나무숲은 빵이 일단 푸석푸석하고 원래 녹차 맛 좋아하는데 초코맛과의 조화가 영 일행 모두 한 입 먹다 말았네요 앙버터는 치아바타빵은 맛있는데 팥이 너무 달고 버터를 저렴한 거 쓰는 거 같아요 커피 맛 집으론 나쁘지 않아요
5	분위기가 예뻐요
4	분위기가 좋아요
5	디저트가 기대 이상
5	빵이 진짜 맛있어요
4	괜찮아요 괜찮아요 굿
5	이뻐요
4	자주 가는 곳
5	패션후르츠 맛있어요
5	빵 맛있어요
4	분위기 좋고 빵도 맛잇엇움
5	넓고 아기자기한 맛
4	시끄러운 거 빼고 좋았어요
5	데이트로 굿굿
5	가격도 저렴한 편이고 빵 접시 직접 골라서 좋았어요 인테리어도 꽃 정원처럼 되어있어서 여자들이 좋아하는 스타일로 되어있어서 또 오고 싶네요
4	가격이 조금 비싸지만 감성적인 인테리어의 카페예요
4	딸기 바나나 셰이크 완전 달짝지근 딸기 청으로 씹히고요 올리브 치아바타가 맛있네요
5	분위기도 좋고 음료도 맛있었어요 생딸기 라테도 괜찮은 편이었고 케이크도 평균은 해요
5	맛있서요
5	케이크 맛 집
5	굿
5	팡도르랑 아메리카노 너무 맛있어요
5	분위기도 맛도 사진도 모두 다 맛집 낮에 방문했데 직원들도 친절하시고 타르트도 이쁘고 맛도 너무 좋았어요 다음에 또 먹으러 갈 의향 있습니다 다른 디저트도 먹어보고 싶네요
5	음료가 맛있고 베이커리도 맛있었습니다 인테리어도 예뻐서 또 방문 계획 있습니다
3	자유로운 분위기긴 하지만 커피 맛은 그냥 그래요
5	맛있어요
1	그냥 그래요
1	이쁜데 참 이쁜데 맛이 딱 가격의 절반 정도 해요 컵도 일회용 플라스틱 쓰고 빵도 타르트가 안 썰려요
5	음료도 맛있고 베이커리 종류가 많았어요 베이커리를 추천하자면 피넛 타르트보다는 딸기 어둡지만 조명 덕분에 분위기가 좋아서 사진 찍고 이야기하기에 좋았어요 모양이 흐트러진 베이커리를 새로 바꿔주시고 빵 설명과 함께 사진 찍도록 기다려주신 파티시에 분이 친절해 기분 좋았던 카페
5	분위기가 너무 좋아요
5	앙버터 존 만이에요 진짜로 커피도 별로 안 비싸고 나중에 또 가겠습니다
4	분위기 좋은 집 인스타 감성 저격
4	인스타 감성 사진 건지기 좋은 카페예요
5	디저트가 맛있어요
5	분위기 너무 예쁘고 디저트 맛있어요
3	너무 음식이 늦게 나와요
3	카페 인테리어가 굉장히 멋졌어요 자리도 나름 컸고요 만 잔 크림 라테를 시켰는데 사실 아인슈페너 같은 맛을 기대했는데 너무 달고 크림이 느끼했어요 단 커피를 찾는다면 이 카페가 마음에 드실 거예요 하지만 저한테는 너무 달고 느끼했어요
4	분위기 좋고 빵도 맛있고
5	만 잔 크림 라테 먹었었는데 맛있었어요 분위기도 너무너무 좋았습니다
5	커피랑 디저트 시켜서 먹었어요 맛있습니다 카페 안 인테리어가 느낌 있어요 이뻐요
5	양은 적었지만 분위기 조음
5	커피도 맛있고 베이커리 빵도 정말 예쁘고 맛있어요 층이고 넓습니다 화장실도 쾌적하고 빈티지 감성 분위기가 좋습니다
4	베이커리 굿
4	카페 분위기 좋아요
5	층에 테이블이 번잡하게 좀 많은 편하지만 예쁨
5	파란만 잔 분위기 좋아요
5	정말 맛있어요
5	두 층으로 되어있는 카페예요 베이커리 겸하고 있어서 빵 퀄리티가 높아요 층에 다양한 형태의 좌석이 많은데 주말엔 꽉 차네요
3	시람많구 빵은 고냥 버터 맛 어디서든 가능한
3	무난 무난 딱히 엄청 맛있다는 아니었네요
4	분위기도 좋고 맛있어요
4	빵맛있어요
5	가게 공사하고 나서 더더더 좋아졌어요 키오스크도 맘에 듭니다
4	맛있어요
4	분위기 굿
5	디저트 굿
4	파운드케이크 맛 집 빵 종류는 그냥저냥 괜찮았어요 파운드케이크 개존맛
4	빵은 몇 종류 없는데 커피와 빵이 정말 맛있어요 소품도 이쁘고 만족 굿
5	너무 더웠는데 쾌적하고 시원해서 들어왔어요 그런데 인테리어도 너무 이쁘고 직원분이 하루 힘내라고 하이파이브까지 센스 오죠
5	아메리카노 비싸
4	사람이 너무 많아요
4	흑당 버블티는 별로
3	말차 스콘 그다지에요 스콘 밀가루 맛 상당히 강합니다 베이커리 예쁘긴 엄청 예쁘더라고요
4	분위기 좋은 카페예요 빵도 맛있고 전반적으로 모든 빵을 시식해볼 수 있어서 맘에 드는 빵을 고르기 쉬웠어요 그리고 오렌지 아메리카노도 있어서 독특했답니다 살짝 오렌지 아메리카노는 제 스타일이 아니었지만요 아몬드 크루아상 짱
0	발레도 매우 불친절하고 음식도 김치볶음밥에 머리카락도 들어 있고 위생 상태도 쓰레기인데 어이없는 가게 네오
5	분위기 좋고 와플도 맛있었어요
5	김치볶음밥은 항상 진리
5	안녕하세요 친절하니 좋네요 앞으로도 잘 애용하겠습니다
4	맛있어요
4	미엘 자주 가요
4	가격 대비 쏘쏘였어요
4	와플이 진짜 맛있어요
5	동네
4	분위기는 좋은데 가격이 진짜 사악하네요
3	분위기 좋아요 다만 음료 퀄리티는 그다지
4	분위기 좋아요
5	맛있졍
